absolute_path,relative_path,data_type,label,confidence,human_verified,bbox_left,bbox_top,bbox_right,bbox_bottom,file_height,file_width,DateTimeOriginal,DateTime,DateTimeDigitized,Latitude,Longitude,GPSLink,Altitude,Make,Model,Flash,ExifOffset,ResolutionUnit,YCbCrPositioning,XResolution,YResolution,ExifVersion,ComponentsConfiguration,FlashPixVersion,ColorSpace,ExifImageWidth,ISOSpeedRatings,ExifImageHeight,ExposureMode,WhiteBalance,SceneCaptureType,ExposureTime,Software,Sharpness,Saturation,ReferenceBlackWhite
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-39-09 M 3_3.JPG,img,unidentified animal,0.375,FALSE,795,412,1003,683,1152,2048,2024-01-05 20:39:09,2024-01-05 20:39:09,2024-01-05 20:39:09,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-48-11 M 1_3.JPG,img,rodent,0.99989,FALSE,1528,557,1951,747,1152,2048,2024-01-05 20:48:11,2024-01-05 20:48:11,2024-01-05 20:48:11,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-48-12 M 2_3.JPG,img,rodent,0.60759,FALSE,1115,606,1458,764,1152,2048,2024-01-05 20:48:12,2024-01-05 20:48:12,2024-01-05 20:48:12,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-48-12 M 3_3.JPG,img,rodent,0.75825,FALSE,1114,606,1460,765,1152,2048,2024-01-05 20:48:12,2024-01-05 20:48:12,2024-01-05 20:48:12,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-48-14 M 1_3.JPG,img,unidentified animal,0.359,FALSE,1014,587,1259,681,1152,2048,2024-01-05 20:48:14,2024-01-05 20:48:14,2024-01-05 20:48:14,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-48-15 M 2_3.JPG,img,rabbit,0.93406,FALSE,999,558,1261,684,1152,2048,2024-01-05 20:48:15,2024-01-05 20:48:15,2024-01-05 20:48:15,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-48-15 M 3_3.JPG,img,rodent,0.6555,FALSE,717,570,1018,693,1152,2048,2024-01-05 20:48:15,2024-01-05 20:48:15,2024-01-05 20:48:15,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-48-17 M 1_3.JPG,img,rabbit,0.7671,FALSE,310,522,534,657,1152,2048,2024-01-05 20:48:17,2024-01-05 20:48:17,2024-01-05 20:48:17,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-48-17 M 2_3.JPG,img,rabbit,0.79367,FALSE,242,495,521,652,1152,2048,2024-01-05 20:48:17,2024-01-05 20:48:17,2024-01-05 20:48:17,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-48-18 M 3_3.JPG,img,rodent,0.99652,FALSE,0,509,279,622,1152,2048,2024-01-05 20:48:18,2024-01-05 20:48:18,2024-01-05 20:48:18,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-53-13 M 1_3.JPG,img,rodent,0.84688,FALSE,0,736,203,961,1152,2048,2024-01-05 20:53:13,2024-01-05 20:53:13,2024-01-05 20:53:13,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-53-14 M 2_3.JPG,img,rodent,0.81345,FALSE,0,725,341,987,1152,2048,2024-01-05 20:53:14,2024-01-05 20:53:14,2024-01-05 20:53:14,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-53-14 M 3_3.JPG,img,rodent,0.99821,FALSE,1,753,674,987,1152,2048,2024-01-05 20:53:14,2024-01-05 20:53:14,2024-01-05 20:53:14,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-53-16 M 1_3.JPG,img,rodent,0.99913,FALSE,778,724,1334,992,1152,2048,2024-01-05 20:53:16,2024-01-05 20:53:16,2024-01-05 20:53:16,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0069791666666666665,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-53-16 M 2_3.JPG,img,rodent,0.99878,FALSE,1495,675,1798,866,1152,2048,2024-01-05 20:53:16,2024-01-05 20:53:16,2024-01-05 20:53:16,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0069791666666666665,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-53-17 M 3_3.JPG,img,rodent,0.99919,FALSE,1386,608,1756,764,1152,2048,2024-01-05 20:53:17,2024-01-05 20:53:17,2024-01-05 20:53:17,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0069791666666666665,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-53-18 M 1_3.JPG,img,rabbit,0.9996,FALSE,1114,567,1212,695,1152,2048,2024-01-05 20:53:18,2024-01-05 20:53:18,2024-01-05 20:53:18,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-53-19 M 2_3.JPG,img,rabbit,0.9195,FALSE,1054,577,1219,689,1152,2048,2024-01-05 20:53:19,2024-01-05 20:53:19,2024-01-05 20:53:19,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-53-20 M 3_3.JPG,img,rodent,0.58405,FALSE,1001,585,1203,691,1152,2048,2024-01-05 20:53:20,2024-01-05 20:53:20,2024-01-05 20:53:20,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-53-21 M 1_3.JPG,img,rabbit,0.87839,FALSE,742,585,1089,691,1152,2048,2024-01-05 20:53:21,2024-01-05 20:53:21,2024-01-05 20:53:21,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-53-21 M 2_3.JPG,img,rodent,0.80728,FALSE,480,549,811,672,1152,2048,2024-01-05 20:53:21,2024-01-05 20:53:21,2024-01-05 20:53:21,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-53-22 M 3_3.JPG,img,rodent,0.69002,FALSE,281,499,578,664,1152,2048,2024-01-05 20:53:22,2024-01-05 20:53:22,2024-01-05 20:53:22,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-54-08 M 1_3.JPG,img,rodent,0.96588,FALSE,1329,473,1658,710,1152,2048,2024-01-05 20:54:08,2024-01-05 20:54:08,2024-01-05 20:54:08,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-54-08 M 2_3.JPG,img,rodent,0.52036,FALSE,763,555,865,680,1152,2048,2024-01-05 20:54:08,2024-01-05 20:54:08,2024-01-05 20:54:08,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-54-09 M 3_3.JPG,img,rabbit,0.99796,FALSE,784,511,900,689,1152,2048,2024-01-05 20:54:09,2024-01-05 20:54:09,2024-01-05 20:54:09,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-54-10 M 1_3.JPG,img,rabbit,0.99456,FALSE,711,574,808,679,1152,2048,2024-01-05 20:54:10,2024-01-05 20:54:10,2024-01-05 20:54:10,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-54-11 M 2_3.JPG,img,rabbit,0.81183,FALSE,683,549,817,673,1152,2048,2024-01-05 20:54:11,2024-01-05 20:54:11,2024-01-05 20:54:11,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-54-11 M 3_3.JPG,img,unidentified animal,0.351,FALSE,741,410,1002,681,1152,2048,2024-01-05 20:54:11,2024-01-05 20:54:11,2024-01-05 20:54:11,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-54-11 M 3_3.JPG,img,rodent,0.99093,FALSE,690,497,820,671,1152,2048,2024-01-05 20:54:11,2024-01-05 20:54:11,2024-01-05 20:54:11,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-54-13 M 1_3.JPG,img,rodent,0.64284,FALSE,601,542,800,672,1152,2048,2024-01-05 20:54:13,2024-01-05 20:54:13,2024-01-05 20:54:13,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-54-13 M 2_3.JPG,img,rodent,0.99272,FALSE,744,588,1010,705,1152,2048,2024-01-05 20:54:13,2024-01-05 20:54:13,2024-01-05 20:54:13,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-54-14 M 3_3.JPG,img,rodent,0.98421,FALSE,1357,475,1728,729,1152,2048,2024-01-05 20:54:14,2024-01-05 20:54:14,2024-01-05 20:54:14,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-59-16 M 1_3.JPG,img,rodent,0.99886,FALSE,146,601,552,735,1152,2048,2024-01-05 20:59:16,2024-01-05 20:59:16,2024-01-05 20:59:16,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-59-17 M 2_3.JPG,img,rodent,0.99695,FALSE,227,596,590,738,1152,2048,2024-01-05 20:59:17,2024-01-05 20:59:17,2024-01-05 20:59:17,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-59-18 M 3_3.JPG,img,rodent,0.83211,FALSE,429,468,668,690,1152,2048,2024-01-05 20:59:18,2024-01-05 20:59:18,2024-01-05 20:59:18,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-59-19 M 1_3.JPG,img,rodent,0.88748,FALSE,541,592,752,712,1152,2048,2024-01-05 20:59:19,2024-01-05 20:59:19,2024-01-05 20:59:19,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-59-19 M 2_3.JPG,img,rodent,0.85023,FALSE,1132,575,1473,684,1152,2048,2024-01-05 20:59:19,2024-01-05 20:59:19,2024-01-05 20:59:19,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-59-20 M 3_3.JPG,img,rodent,0.5934,FALSE,1543,544,1833,657,1152,2048,2024-01-05 20:59:20,2024-01-05 20:59:20,2024-01-05 20:59:20,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-59-22 M 1_3.JPG,img,unidentified animal,0.341,FALSE,796,413,1003,683,1152,2048,2024-01-05 20:59:22,2024-01-05 20:59:22,2024-01-05 20:59:22,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-59-23 M 2_3.JPG,img,unidentified animal,0.377,FALSE,796,413,1004,683,1152,2048,2024-01-05 20:59:23,2024-01-05 20:59:23,2024-01-05 20:59:23,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 20-59-24 M 3_3.JPG,img,unidentified animal,0.3,FALSE,795,413,1003,683,1152,2048,2024-01-05 20:59:24,2024-01-05 20:59:24,2024-01-05 20:59:24,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-00-03 M 1_3.JPG,img,rodent,0.98012,FALSE,0,623,311,760,1152,2048,2024-01-05 21:00:03,2024-01-05 21:00:03,2024-01-05 21:00:03,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-00-04 M 2_3.JPG,img,rodent,0.91459,FALSE,0,622,312,761,1152,2048,2024-01-05 21:00:04,2024-01-05 21:00:04,2024-01-05 21:00:04,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-00-05 M 3_3.JPG,img,rodent,0.99958,FALSE,606,518,1124,791,1152,2048,2024-01-05 21:00:05,2024-01-05 21:00:05,2024-01-05 21:00:05,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-00-38 M 1_3.JPG,img,rodent,0.99916,FALSE,400,622,887,770,1152,2048,2024-01-05 21:00:38,2024-01-05 21:00:38,2024-01-05 21:00:38,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.007395833333333333,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-00-39 M 2_3.JPG,img,rodent,0.9995,FALSE,1777,620,2048,754,1152,2048,2024-01-05 21:00:39,2024-01-05 21:00:39,2024-01-05 21:00:39,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.007395833333333333,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-00-40 M 3_3.JPG,img,unidentified animal,0.34,FALSE,796,412,1004,683,1152,2048,2024-01-05 21:00:40,2024-01-05 21:00:40,2024-01-05 21:00:40,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.007395833333333333,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-06-00 M 1_3.JPG,img,rodent,0.99696,FALSE,1387,591,1793,764,1152,2048,2024-01-05 21:06:00,2024-01-05 21:06:00,2024-01-05 21:06:00,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-06-01 M 2_3.JPG,img,rodent,0.99691,FALSE,1167,622,1634,753,1152,2048,2024-01-05 21:06:01,2024-01-05 21:06:01,2024-01-05 21:06:01,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-06-02 M 3_3.JPG,img,rabbit,0.99816,FALSE,950,592,1060,700,1152,2048,2024-01-05 21:06:02,2024-01-05 21:06:02,2024-01-05 21:06:02,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-06-05 M 1_3.JPG,img,rabbit,0.57752,FALSE,1129,558,1477,668,1152,2048,2024-01-05 21:06:05,2024-01-05 21:06:05,2024-01-05 21:06:05,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-06-06 M 2_3.JPG,img,rodent,0.68223,FALSE,1400,503,1762,613,1152,2048,2024-01-05 21:06:06,2024-01-05 21:06:06,2024-01-05 21:06:06,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-06-07 M 3_3.JPG,img,rodent,0.99918,FALSE,1848,565,2048,657,1152,2048,2024-01-05 21:06:07,2024-01-05 21:06:07,2024-01-05 21:06:07,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-13-35 M 1_3.JPG,img,unidentified animal,0.369,FALSE,796,413,1004,683,1152,2048,2024-01-05 21:13:35,2024-01-05 21:13:35,2024-01-05 21:13:35,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.007395833333333333,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-13-36 M 2_3.JPG,img,rabbit,0.99815,FALSE,796,412,1004,683,1152,2048,2024-01-05 21:13:36,2024-01-05 21:13:36,2024-01-05 21:13:36,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.007395833333333333,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-21-55 M 1_3.JPG,img,rodent,0.98925,FALSE,1512,811,2048,1074,1152,2048,2024-01-05 21:21:55,2024-01-05 21:21:55,2024-01-05 21:21:55,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0075,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-21-55 M 2_3.JPG,img,rodent,0.99764,FALSE,658,891,1564,1119,1152,2048,2024-01-05 21:21:55,2024-01-05 21:21:55,2024-01-05 21:21:55,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.006145833333333333,,,,
C:/Claire RStudio/Final_project_repository/2024-01 and 2024-01 11West/11 west,2024-01-05 21-21-57 M 3_3.JPG,img,rodent,0.91008,FALSE,0,999,391,1119,1152,2048,2024-01-05 21:21:57,2024-01-05 21:21:57,2024-01-05 21:21:57,,,,,RECONYX,HYPERFIRE 2 COVERT,25,300,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2048,100,1152,0,1,3,0.0071875,,,,
